tract_id,COUNTY,svi,population,lat,lon,flood_days,nearest_station,elevation_m,infra_count,flood_days_norm,svi_norm,low_lying_norm,infrastructure_norm,coverage_norm,score
13051011115,Chatham County,0.0961,2929,32.0263819,-81.0168273,14.333333333333334,"Fort Pulaski, GA",9.0,14,1.0,0.0857817957674132,0.75,0.08695652173913043,0.1688725019577916,0.43066526718687265
13051010821,Chatham County,0.2015,1747,32.0688007,-81.3079572,14.333333333333334,"Fort Pulaski, GA",11.0,1,1.0,0.19406205054448325,0.7045454545454546,0.006211180124223602,0.09908542804866675,0.43042247135048156
13179010103,Liberty County,0.3893,1452,31.8762219,-81.5986141,14.333333333333334,"Fort Pulaski, GA",23.0,11,1.0,0.3869940415040065,0.43181818181818177,0.06832298136645963,0.22644428521744117,0.42853654272336955
13029920305,Bryan County,0.0954,5196,31.9325603,-81.2835794,14.333333333333334,"Fort Pulaski, GA",5.0,0,1.0,0.08506266694062051,0.8409090909090909,0.0,0.0019999866357736165,0.4279915260184907
13039010304,Camden County,0.4685,3136,30.7630719,-81.7176616,9.333333333333334,"Fernandina Beach, FL",15.0,0,0.0,0.46835833162112184,0.6136363636363636,0.0,1.0,0.4245984085772456
13103030207,Effingham County,0.3329,2090,32.2652759,-81.406302,14.333333333333334,"Fort Pulaski, GA",21.0,0,1.0,0.3290528046024245,0.4772727272727273,0.0,0.27401256007144353,0.4192989155696899
13179010206,Liberty County,0.5682,6173,31.8464854,-81.6923027,14.333333333333334,"Fort Pulaski, GA",32.0,0,1.0,0.5707828230943087,0.2272727272727273,0.0,0.29558445111567566,0.4189751102216784
13179010101,Liberty County,0.7924,6309,31.9400649,-81.5681577,14.333333333333334,"Fort Pulaski, GA",41.0,0,1.0,0.8011095130470516,0.022727272727272707,0.0,0.20017576482254212,0.4171686122145515
13127000104,Glynn County,0.2051,777,31.1489402,-81.4094234,9.333333333333334,"Fernandina Beach, FL",2.0,21,0.0,0.1977604273679885,0.9090909090909091,0.13043478260869565,0.6392879872883018,0.4155494170578038
13127000403,Glynn County,0.2897,3222,31.2531748,-81.4240083,9.333333333333334,"Fernandina Beach, FL",2.0,1,0.0,0.2846722827203616,0.9090909090909091,0.006211180124223602,0.5569249180384197,0.4147531263658567
13103030307,Effingham County,0.1911,5538,32.3019626,-81.2179474,14.333333333333334,"Fort Pulaski, GA",17.0,9,1.0,0.18337785083213476,0.5681818181818181,0.055900621118012424,0.28669467529868264,0.41252246140175597
13039010403,Camden County,0.2325,4505,30.7494891,-81.6235271,9.333333333333334,"Fernandina Beach, FL",6.0,0,0.0,0.22590918430244505,0.8181818181818181,0.0,0.9918367630037928,0.4124109770456582
13029920308,Bryan County,0.2224,10594,31.8651896,-81.301127,14.333333333333334,"Fort Pulaski, GA",14.0,1,1.0,0.21553318265872198,0.6363636363636364,0.006211180124223602,0.04956717318237129,0.41145744004357815
13103030303,Effingham County,0.2519,2610,32.338768,-81.2259396,14.333333333333334,"Fort Pulaski, GA",20.0,2,1.0,0.2458393260735566,0.5,0.012422360248447204,0.31637054962484323,0.40725220682181834
13039010202,Camden County,0.2361,2552,30.9134869,-81.572819,9.333333333333334,"Fernandina Beach, FL",5.0,0,0.0,0.22960756112595027,0.8409090909090909,0.0,0.8524811670639454,0.40640311231690684
13127000101,Glynn County,0.1817,1187,31.1331271,-81.3585938,9.333333333333334,"Fernandina Beach, FL",0.0,0,0.0,0.17372097801520442,0.9545454545454546,0.0,0.6474241388267693,0.4032223436508746
13103030205,Effingham County,0.2594,3225,32.3654161,-81.2775031,14.333333333333334,"Fort Pulaski, GA",22.0,2,1.0,0.25354427778919253,0.4545454545454546,0.012422360248447204,0.3377048203147342,0.39806075576913463
13039010603,Camden County,0.2796,2500,30.731293,-81.5558142,9.333333333333334,"Fernandina Beach, FL",14.0,19,0.0,0.2742962810766386,0.6363636363636364,0.11801242236024845,0.9954581572968617,0.3904456543158059
13051010707,Chatham County,0.0583,4335,32.1812421,-81.2636906,14.333333333333334,"Fort Pulaski, GA",13.0,0,1.0,0.046948839120608175,0.6590909090909092,0.0,0.1862334717797372,0.38043527164142893
13039010303,Camden County,0.3991,3588,30.781332,-81.6690376,9.333333333333334,"Fernandina Beach, FL",20.0,13,0.0,0.39706184507910414,0.5,0.08074534161490683,0.9753447527113457,0.3787648300371019
13103030308,Effingham County,0.2037,4686,32.282259,-81.20966,14.333333333333334,"Fort Pulaski, GA",22.0,2,1.0,0.1963221697144031,0.4545454545454546,0.012422360248447204,0.2712193558903067,0.3742455769042551
13051010703,Chatham County,0.1364,6105,32.1808707,-81.2315084,14.333333333333334,"Fort Pulaski, GA",21.0,25,1.0,0.1271830696527635,0.4772727272727273,0.15527950310559005,0.1867973714073336,0.37330840168421914
13103030306,Effingham County,0.3005,3000,32.2683983,-81.2428216,14.333333333333334,"Fort Pulaski, GA",28.0,9,1.0,0.2957674131908773,0.31818181818181823,0.055900621118012424,0.2580135292206549,0.368371215501576
13051011006,Chatham County,0.1752,4073,31.9585795,-81.0218001,14.333333333333334,"Fort Pulaski, GA",20.0,1,1.0,0.16704335319498664,0.5,0.006211180124223602,0.1508240777414441,0.366127090751274
13051011500,Chatham County,0.0245,2593,31.830801,-81.1355054,14.333333333333334,"Fort Pulaski, GA",13.0,0,1.0,0.012225190055475652,0.6590909090909092,0.0,0.10632196948812091,0.3620270266927275
13127000302,Glynn County,0.0615,2439,31.2501806,-81.3283972,9.333333333333334,"Fernandina Beach, FL",0.0,0,0.0,0.05023628518594617,0.9545454545454546,0.0,0.5496993555709365,0.3564044574765139
13051011004,Chatham County,0.082,3405,31.9734729,-81.0604216,14.333333333333334,"Fort Pulaski, GA",17.0,2,1.0,0.07129648654201767,0.5681818181818181,0.012422360248447204,0.1262674229675746,0.3563335877511753
13127001001,Glynn County,0.0533,5553,31.123682,-81.521419,9.333333333333334,"Fernandina Beach, FL",2.0,2,0.0,0.041812204643517564,0.9090909090909091,0.012422360248447204,0.6763597975440008,0.3547702679119952
13127001002,Glynn County,0.3102,5511,31.2427866,-81.6730385,9.333333333333334,"Fernandina Beach, FL",13.0,0,0.0,0.3057324840764331,0.6590909090909092,0.0,0.6231953270371772,0.3517665506539204
13103030301,Effingham County,0.2119,7999,32.2446252,-81.2829075,14.333333333333334,"Fort Pulaski, GA",25.0,0,1.0,0.2047462502568317,0.38636363636363635,0.0,0.23881335989091093,0.35121430197523146
13029920307,Bryan County,0.1069,9315,31.822265,-81.2150254,14.333333333333334,"Fort Pulaski, GA",18.0,0,1.0,0.0968769262379289,0.5454545454545454,0.0,0.08263416087855795,0.3509628575955981
13103030204,Effingham County,0.4642,5101,32.3503852,-81.4143256,14.333333333333334,"Fort Pulaski, GA",39.0,1,1.0,0.4639408259708239,0.06818181818181823,0.006211180124223602,0.341873253593604,0.3447557956237866
13127000201,Glynn County,0.0166,1701,31.173948,-81.3673715,9.333333333333334,"Fernandina Beach, FL",1.0,2,0.0,0.004109307581672488,0.9318181818181819,0.012422360248447204,0.614803671279043,0.3441219679851276
13127000303,Glynn County,0.0363,3423,31.1998068,-81.3850755,9.333333333333334,"Fernandina Beach, FL",2.0,0,0.0,0.02434764742140949,0.9090909090909091,0.0,0.5953929286690838,0.339570859820604
13103030206,Effingham County,0.3386,2966,32.4352904,-81.2506435,14.333333333333334,"Fort Pulaski, GA",35.0,0,1.0,0.3349085679063078,0.15909090909090906,0.0,0.3948934214158462,0.33768918524074965
13039010407,Camden County,0.1353,3795,30.8054918,-81.594787,9.333333333333334,"Fernandina Beach, FL",13.0,3,0.0,0.12605301006780356,0.6590909090909092,0.018633540372670808,0.9422453954427521,0.33256274634778965
13029920104,Bryan County,0.0763,1643,32.1071063,-81.4632251,14.333333333333334,"Fort Pulaski, GA",21.0,0,1.0,0.06544072323813438,0.4772727272727273,0.0,0.184728623691568,0.3312868975224153
13179010102,Liberty County,0.2368,1929,31.9807591,-81.7130226,14.333333333333334,"Fort Pulaski, GA",30.0,0,1.0,0.23032668995274297,0.2727272727272727,0.0,0.30319611691191245,0.33123580049519596
13127000301,Glynn County,0.0479,1367,31.2040481,-81.3324012,9.333333333333334,"Fernandina Beach, FL",6.0,0,0.0,0.036264639408259705,0.8181818181818181,0.0,0.5876894758335424,0.31510288486037763
13127000103,Glynn County,0.1227,2396,31.1465056,-81.3877288,9.333333333333334,"Fernandina Beach, FL",12.0,10,0.0,0.11310869118553524,0.6818181818181819,0.062111801242236024,0.6389962402069277,0.3116944561081433
13051010812,Chatham County,0.0255,4833,32.0585601,-81.223664,14.333333333333334,"Fort Pulaski, GA",21.0,4,1.0,0.013252516950893772,0.4772727272727273,0.024844720496894408,0.08838056156556962,0.3097223374981775
13103030209,Effingham County,0.2217,2573,32.346191,-81.3215115,14.333333333333334,"Fort Pulaski, GA",34.0,6,1.0,0.2148140538319293,0.18181818181818177,0.037267080745341616,0.32448211789633713,0.30702794459646826
13127000408,Glynn County,0.1511,4080,31.2762003,-81.4693887,9.333333333333334,"Fernandina Beach, FL",14.0,5,0.0,0.1422847750154099,0.6363636363636364,0.031055900621118012,0.5458937901368583,0.2928422875205674
13103030100,Effingham County,0.2987,3258,32.482162,-81.406062,14.333333333333334,"Fort Pulaski, GA",41.0,2,1.0,0.2939182247791247,0.022727272727272707,0.012422360248447204,0.4448614170706593,0.29134314499625225
13103030404,Effingham County,0.0417,3215,32.2166029,-81.3480005,14.333333333333334,"Fort Pulaski, GA",27.0,1,1.0,0.02989521265666735,0.34090909090909094,0.006211180124223602,0.22344510147197574,0.2845174782355586
13103030208,Effingham County,0.136,4349,32.3109992,-81.3591829,14.333333333333334,"Fort Pulaski, GA",42.0,0,1.0,0.12677213889459626,0.0,0.0,0.3005770002968764,0.2180893416980665
